2022-12-12 20:16:53,130 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-kubernetes-dependencies/3.0.0-RC2/spring-cloud-kubernetes-dependencies-3.0.0-RC2.pom
2022-12-12 20:16:53,286 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-kubernetes-dependencies/3.0.0-RC2/spring-cloud-kubernetes-dependencies-3.0.0-RC2.pom
2022-12-12 20:16:53,590 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-kubernetes-dependencies/3.0.0-RC2/spring-cloud-kubernetes-dependencies-3.0.0-RC2.pom
2022-12-12 20:16:53,820 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/io/fabric8/kubernetes-client-bom/5.12.2/kubernetes-client-bom-5.12.2.pom
2022-12-12 20:16:53,978 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/fabric8/kubernetes-client-bom/5.12.2/kubernetes-client-bom-5.12.2.pom
2022-12-12 20:16:54,142 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/5.12.2/kubernetes-client-bom-5.12.2.pom
2022-12-12 20:16:54,341 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/fabric8/kubernetes-client-bom/5.12.2/kubernetes-client-bom-5.12.2.pom
2022-12-12 20:16:55,998 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.msvendas:ms-vendas-discovery:0.0.1-SNAPSHOT @ /home/carlos-monteiro/desenvolvimento/ms-vendas/ms-vendas-discovery/pom.xml.
2022-12-12 20:16:56,225 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-starter-netflix-eureka-server/4.0.0-RC2/spring-cloud-starter-netflix-eureka-server-4.0.0-RC2.pom
2022-12-12 20:16:56,421 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-starter-netflix-eureka-server/4.0.0-RC2/spring-cloud-starter-netflix-eureka-server-4.0.0-RC2.pom
2022-12-12 20:16:56,574 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-starter-netflix-eureka-server/4.0.0-RC2/spring-cloud-starter-netflix-eureka-server-4.0.0-RC2.pom
2022-12-12 20:16:56,802 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-netflix/4.0.0-RC2/spring-cloud-netflix-4.0.0-RC2.pom
2022-12-12 20:16:56,957 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-netflix/4.0.0-RC2/spring-cloud-netflix-4.0.0-RC2.pom
2022-12-12 20:16:57,111 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-netflix/4.0.0-RC2/spring-cloud-netflix-4.0.0-RC2.pom
2022-12-12 20:16:57,340 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-build/4.0.0-RC2/spring-cloud-build-4.0.0-RC2.pom
2022-12-12 20:16:57,496 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-build/4.0.0-RC2/spring-cloud-build-4.0.0-RC2.pom
2022-12-12 20:16:57,945 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-build/4.0.0-RC2/spring-cloud-build-4.0.0-RC2.pom
2022-12-12 20:16:58,176 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-build-dependencies/4.0.0-RC2/spring-cloud-build-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:58,329 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-build-dependencies/4.0.0-RC2/spring-cloud-build-dependencies-4.0.0-RC2.pom
